,Time,Lat,Long,precipcal
0,2021-05-01 00:00:00,34.75,127.05,0.0
1,2021-05-01 00:30:00,34.75,127.05,0.0
2,2021-05-01 01:00:00,34.75,127.05,0.0
3,2021-05-01 01:30:00,34.75,127.05,0.0
4,2021-05-01 02:00:00,34.75,127.05,0.0
5,2021-05-01 02:30:00,34.75,127.05,0.0
6,2021-05-01 03:00:00,34.75,127.05,0.0
7,2021-05-01 03:30:00,34.75,127.05,0.0
8,2021-05-01 04:00:00,34.75,127.05,0.0
9,2021-05-01 04:30:00,34.75,127.05,0.0
10,2021-05-01 05:00:00,34.75,127.05,0.0
11,2021-05-01 05:30:00,34.75,127.05,0.0
12,2021-05-01 06:00:00,34.75,127.05,0.0
13,2021-05-01 06:30:00,34.75,127.05,0.0
14,2021-05-01 07:00:00,34.75,127.05,0.0
15,2021-05-01 07:30:00,34.75,127.05,0.0
16,2021-05-01 08:00:00,34.75,127.05,0.0
17,2021-05-01 08:30:00,34.75,127.05,0.0
18,2021-05-01 09:00:00,34.75,127.05,0.0
19,2021-05-01 09:30:00,34.75,127.05,0.0
20,2021-05-01 10:00:00,34.75,127.05,0.0
21,2021-05-01 10:30:00,34.75,127.05,0.0
22,2021-05-01 11:00:00,34.75,127.05,0.0
23,2021-05-01 11:30:00,34.75,127.05,0.0
24,2021-05-01 12:00:00,34.75,127.05,0.0
25,2021-05-01 12:30:00,34.75,127.05,0.0
26,2021-05-01 13:00:00,34.75,127.05,0.0
27,2021-05-01 13:30:00,34.75,127.05,0.0
28,2021-05-01 14:00:00,34.75,127.05,0.0
29,2021-05-01 14:30:00,34.75,127.05,0.0
30,2021-05-01 15:00:00,34.75,127.05,0.0
31,2021-05-01 15:30:00,34.75,127.05,0.0
32,2021-05-01 16:00:00,34.75,127.05,0.0
33,2021-05-01 16:30:00,34.75,127.05,0.0
34,2021-05-01 17:00:00,34.75,127.05,0.0
35,2021-05-01 17:30:00,34.75,127.05,0.0
36,2021-05-01 18:00:00,34.75,127.05,0.0
37,2021-05-01 18:30:00,34.75,127.05,0.0
38,2021-05-01 19:00:00,34.75,127.05,0.0
39,2021-05-01 19:30:00,34.75,127.05,0.0
40,2021-05-01 20:00:00,34.75,127.05,0.0
41,2021-05-01 20:30:00,34.75,127.05,0.0
42,2021-05-01 21:00:00,34.75,127.05,0.0
43,2021-05-01 21:30:00,34.75,127.05,0.0
44,2021-05-01 22:00:00,34.75,127.05,0.0
45,2021-05-01 22:30:00,34.75,127.05,0.0
46,2021-05-01 23:00:00,34.75,127.05,0.0
47,2021-05-01 23:30:00,34.75,127.05,0.0
48,2021-05-02 00:00:00,34.75,127.05,0.0
49,2021-05-02 00:30:00,34.75,127.05,0.0
50,2021-05-02 01:00:00,34.75,127.05,0.0
51,2021-05-02 01:30:00,34.75,127.05,0.0
52,2021-05-02 02:00:00,34.75,127.05,0.0
53,2021-05-02 02:30:00,34.75,127.05,0.0
54,2021-05-02 03:00:00,34.75,127.05,0.0
55,2021-05-02 03:30:00,34.75,127.05,0.0
56,2021-05-02 04:00:00,34.75,127.05,0.0
57,2021-05-02 04:30:00,34.75,127.05,0.0
58,2021-05-02 05:00:00,34.75,127.05,0.0
59,2021-05-02 05:30:00,34.75,127.05,0.0
60,2021-05-02 06:00:00,34.75,127.05,0.0
61,2021-05-02 06:30:00,34.75,127.05,0.0
62,2021-05-02 07:00:00,34.75,127.05,0.0
63,2021-05-02 07:30:00,34.75,127.05,0.0
64,2021-05-02 08:00:00,34.75,127.05,0.0
65,2021-05-02 08:30:00,34.75,127.05,0.0
66,2021-05-02 09:00:00,34.75,127.05,0.0
67,2021-05-02 09:30:00,34.75,127.05,0.0
68,2021-05-02 10:00:00,34.75,127.05,0.0
69,2021-05-02 10:30:00,34.75,127.05,0.0
70,2021-05-02 11:00:00,34.75,127.05,0.0
71,2021-05-02 11:30:00,34.75,127.05,0.0
72,2021-05-02 12:00:00,34.75,127.05,0.0
73,2021-05-02 12:30:00,34.75,127.05,0.0
74,2021-05-02 13:00:00,34.75,127.05,0.0
75,2021-05-02 13:30:00,34.75,127.05,0.0
76,2021-05-02 14:00:00,34.75,127.05,0.0
77,2021-05-02 14:30:00,34.75,127.05,0.0
78,2021-05-02 15:00:00,34.75,127.05,0.0
79,2021-05-02 15:30:00,34.75,127.05,0.0
80,2021-05-02 16:00:00,34.75,127.05,0.0
81,2021-05-02 16:30:00,34.75,127.05,0.0
82,2021-05-02 17:00:00,34.75,127.05,0.0
83,2021-05-02 17:30:00,34.75,127.05,0.0
84,2021-05-02 18:00:00,34.75,127.05,0.0
85,2021-05-02 18:30:00,34.75,127.05,0.0
86,2021-05-02 19:00:00,34.75,127.05,0.0
87,2021-05-02 19:30:00,34.75,127.05,0.0
88,2021-05-02 20:00:00,34.75,127.05,0.0
89,2021-05-02 20:30:00,34.75,127.05,0.0
90,2021-05-02 21:00:00,34.75,127.05,0.0
91,2021-05-02 21:30:00,34.75,127.05,0.0
92,2021-05-02 22:00:00,34.75,127.05,0.0
93,2021-05-02 22:30:00,34.75,127.05,0.0
94,2021-05-02 23:00:00,34.75,127.05,0.0
95,2021-05-02 23:30:00,34.75,127.05,0.0
96,2021-05-03 00:00:00,34.75,127.05,0.0
97,2021-05-03 00:30:00,34.75,127.05,0.0
98,2021-05-03 01:00:00,34.75,127.05,0.0
99,2021-05-03 01:30:00,34.75,127.05,0.0
100,2021-05-03 02:00:00,34.75,127.05,0.0
101,2021-05-03 02:30:00,34.75,127.05,0.0
102,2021-05-03 03:00:00,34.75,127.05,0.0
103,2021-05-03 03:30:00,34.75,127.05,0.0
104,2021-05-03 04:00:00,34.75,127.05,0.0
105,2021-05-03 04:30:00,34.75,127.05,0.0
106,2021-05-03 05:00:00,34.75,127.05,0.0
107,2021-05-03 05:30:00,34.75,127.05,0.0
108,2021-05-03 06:00:00,34.75,127.05,0.0
109,2021-05-03 06:30:00,34.75,127.05,0.0
110,2021-05-03 07:00:00,34.75,127.05,0.0
111,2021-05-03 07:30:00,34.75,127.05,0.0
112,2021-05-03 08:00:00,34.75,127.05,0.0
113,2021-05-03 08:30:00,34.75,127.05,0.0
114,2021-05-03 09:00:00,34.75,127.05,0.0
115,2021-05-03 09:30:00,34.75,127.05,0.0
116,2021-05-03 10:00:00,34.75,127.05,0.0
117,2021-05-03 10:30:00,34.75,127.05,0.0
118,2021-05-03 11:00:00,34.75,127.05,0.0
119,2021-05-03 11:30:00,34.75,127.05,0.0
120,2021-05-03 12:00:00,34.75,127.05,0.0
121,2021-05-03 12:30:00,34.75,127.05,0.0
122,2021-05-03 13:00:00,34.75,127.05,0.0
123,2021-05-03 13:30:00,34.75,127.05,0.31967777
124,2021-05-03 14:00:00,34.75,127.05,0.0
125,2021-05-03 14:30:00,34.75,127.05,0.0
126,2021-05-03 15:00:00,34.75,127.05,0.009491917
127,2021-05-03 15:30:00,34.75,127.05,0.032551423
128,2021-05-03 16:00:00,34.75,127.05,0.07425765
129,2021-05-03 16:30:00,34.75,127.05,0.04
130,2021-05-03 17:00:00,34.75,127.05,0.039515473
131,2021-05-03 17:30:00,34.75,127.05,0.03
132,2021-05-03 18:00:00,34.75,127.05,0.036175333
133,2021-05-03 18:30:00,34.75,127.05,0.062136225
134,2021-05-03 19:00:00,34.75,127.05,0.023486944
135,2021-05-03 19:30:00,34.75,127.05,0.0
136,2021-05-03 20:00:00,34.75,127.05,0.0
137,2021-05-03 20:30:00,34.75,127.05,0.0
138,2021-05-03 21:00:00,34.75,127.05,0.0
139,2021-05-03 21:30:00,34.75,127.05,0.0
140,2021-05-03 22:00:00,34.75,127.05,0.0
141,2021-05-03 22:30:00,34.75,127.05,0.0
142,2021-05-03 23:00:00,34.75,127.05,0.03796016
143,2021-05-03 23:30:00,34.75,127.05,0.34535527
144,2021-05-04 00:00:00,34.75,127.05,1.2059613
145,2021-05-04 00:30:00,34.75,127.05,0.7020798
146,2021-05-04 01:00:00,34.75,127.05,0.77
