,Time,Lat,Long,precipcal
0,2020-09-01 00:00:00,34.95,127.05,0.0
1,2020-09-01 00:30:00,34.95,127.05,0.0
2,2020-09-01 01:00:00,34.95,127.05,0.0
3,2020-09-01 01:30:00,34.95,127.05,0.0
4,2020-09-01 02:00:00,34.95,127.05,0.0
5,2020-09-01 02:30:00,34.95,127.05,0.0
6,2020-09-01 03:00:00,34.95,127.05,0.0
7,2020-09-01 03:30:00,34.95,127.05,0.0
8,2020-09-01 04:00:00,34.95,127.05,0.0
9,2020-09-01 04:30:00,34.95,127.05,0.29999998
10,2020-09-01 05:00:00,34.95,127.05,0.06
11,2020-09-01 05:30:00,34.95,127.05,0.040000003
12,2020-09-01 06:00:00,34.95,127.05,0.09761447
13,2020-09-01 06:30:00,34.95,127.05,0.33634272
14,2020-09-01 07:00:00,34.95,127.05,1.2862879
15,2020-09-01 07:30:00,34.95,127.05,0.82
16,2020-09-01 08:00:00,34.95,127.05,0.59010947
17,2020-09-01 08:30:00,34.95,127.05,0.12738188
18,2020-09-01 09:00:00,34.95,127.05,0.17394802
19,2020-09-01 09:30:00,34.95,127.05,0.19
20,2020-09-01 10:00:00,34.95,127.05,0.15308541
21,2020-09-01 10:30:00,34.95,127.05,0.13512452
22,2020-09-01 11:00:00,34.95,127.05,0.08
23,2020-09-01 11:30:00,34.95,127.05,0.0920116
24,2020-09-01 12:00:00,34.95,127.05,0.099999994
25,2020-09-01 12:30:00,34.95,127.05,0.0
26,2020-09-01 13:00:00,34.95,127.05,0.0
27,2020-09-01 13:30:00,34.95,127.05,0.0
28,2020-09-01 14:00:00,34.95,127.05,0.0
29,2020-09-01 14:30:00,34.95,127.05,0.0
30,2020-09-01 15:00:00,34.95,127.05,0.0
31,2020-09-01 15:30:00,34.95,127.05,0.04230701
32,2020-09-01 16:00:00,34.95,127.05,0.033232693
33,2020-09-01 16:30:00,34.95,127.05,0.28570548
34,2020-09-01 17:00:00,34.95,127.05,0.34
35,2020-09-01 17:30:00,34.95,127.05,0.35000002
36,2020-09-01 18:00:00,34.95,127.05,0.4013061
37,2020-09-01 18:30:00,34.95,127.05,0.4730298
38,2020-09-01 19:00:00,34.95,127.05,2.9410293
39,2020-09-01 19:30:00,34.95,127.05,3.52
40,2020-09-01 20:00:00,34.95,127.05,2.9447255
41,2020-09-01 20:30:00,34.95,127.05,2.229386
42,2020-09-01 21:00:00,34.95,127.05,1.99
43,2020-09-01 21:30:00,34.95,127.05,0.08
44,2020-09-01 22:00:00,34.95,127.05,0.24390253
45,2020-09-01 22:30:00,34.95,127.05,0.76532257
46,2020-09-01 23:00:00,34.95,127.05,7.7328467
47,2020-09-01 23:30:00,34.95,127.05,0.32802016
48,2020-09-02 00:00:00,34.95,127.05,1.6819358
49,2020-09-02 00:30:00,34.95,127.05,0.32544872
50,2020-09-02 01:00:00,34.95,127.05,0.0
51,2020-09-02 01:30:00,34.95,127.05,0.11920525
52,2020-09-02 02:00:00,34.95,127.05,0.21
53,2020-09-02 02:30:00,34.95,127.05,0.22095609
54,2020-09-02 03:00:00,34.95,127.05,0.4152784
55,2020-09-02 03:30:00,34.95,127.05,0.181029
56,2020-09-02 04:00:00,34.95,127.05,0.66999996
57,2020-09-02 04:30:00,34.95,127.05,2.61
58,2020-09-02 05:00:00,34.95,127.05,1.5608974
59,2020-09-02 05:30:00,34.95,127.05,2.1240902
60,2020-09-02 06:00:00,34.95,127.05,2.516998
61,2020-09-02 06:30:00,34.95,127.05,4.7325015
62,2020-09-02 07:00:00,34.95,127.05,7.3799996
63,2020-09-02 07:30:00,34.95,127.05,6.016018
64,2020-09-02 08:00:00,34.95,127.05,9.552146
65,2020-09-02 08:30:00,34.95,127.05,11.75
66,2020-09-02 09:00:00,34.95,127.05,8.72
67,2020-09-02 09:30:00,34.95,127.05,8.809999
68,2020-09-02 10:00:00,34.95,127.05,7.7202625
69,2020-09-02 10:30:00,34.95,127.05,5.7515497
70,2020-09-02 11:00:00,34.95,127.05,8.265618
71,2020-09-02 11:30:00,34.95,127.05,9.318208
72,2020-09-02 12:00:00,34.95,127.05,16.259731
73,2020-09-02 12:30:00,34.95,127.05,16.42
74,2020-09-02 13:00:00,34.95,127.05,21.066526
75,2020-09-02 13:30:00,34.95,127.05,12.442541
76,2020-09-02 14:00:00,34.95,127.05,9.687685
77,2020-09-02 14:30:00,34.95,127.05,8.843738
78,2020-09-02 15:00:00,34.95,127.05,4.3014555
79,2020-09-02 15:30:00,34.95,127.05,2.7796628
80,2020-09-02 16:00:00,34.95,127.05,2.5426862
81,2020-09-02 16:30:00,34.95,127.05,0.81
82,2020-09-02 17:00:00,34.95,127.05,0.819296
83,2020-09-02 17:30:00,34.95,127.05,0.96
84,2020-09-02 18:00:00,34.95,127.05,1.9412982
85,2020-09-02 18:30:00,34.95,127.05,0.07577386
86,2020-09-02 19:00:00,34.95,127.05,0.2997304
87,2020-09-02 19:30:00,34.95,127.05,0.0
88,2020-09-02 20:00:00,34.95,127.05,0.0
89,2020-09-02 20:30:00,34.95,127.05,0.0
90,2020-09-02 21:00:00,34.95,127.05,0.0
91,2020-09-02 21:30:00,34.95,127.05,0.0
92,2020-09-02 22:00:00,34.95,127.05,0.0
93,2020-09-02 22:30:00,34.95,127.05,0.0
94,2020-09-02 23:00:00,34.95,127.05,0.0
95,2020-09-02 23:30:00,34.95,127.05,0.0
96,2020-09-03 00:00:00,34.95,127.05,0.0
97,2020-09-03 00:30:00,34.95,127.05,0.0
98,2020-09-03 01:00:00,34.95,127.05,0.0
99,2020-09-03 01:30:00,34.95,127.05,0.0
100,2020-09-03 02:00:00,34.95,127.05,0.0
101,2020-09-03 02:30:00,34.95,127.05,0.0
102,2020-09-03 03:00:00,34.95,127.05,0.0
103,2020-09-03 03:30:00,34.95,127.05,0.0
104,2020-09-03 04:00:00,34.95,127.05,0.0
105,2020-09-03 04:30:00,34.95,127.05,0.0
106,2020-09-03 05:00:00,34.95,127.05,0.0
107,2020-09-03 05:30:00,34.95,127.05,0.0
108,2020-09-03 06:00:00,34.95,127.05,0.0
109,2020-09-03 06:30:00,34.95,127.05,0.0
110,2020-09-03 07:00:00,34.95,127.05,0.0
111,2020-09-03 07:30:00,34.95,127.05,0.0
112,2020-09-03 08:00:00,34.95,127.05,0.0
113,2020-09-03 08:30:00,34.95,127.05,0.0
114,2020-09-03 09:00:00,34.95,127.05,0.0
115,2020-09-03 09:30:00,34.95,127.05,0.0
116,2020-09-03 10:00:00,34.95,127.05,0.0
117,2020-09-03 10:30:00,34.95,127.05,0.0
118,2020-09-03 11:00:00,34.95,127.05,0.0
119,2020-09-03 11:30:00,34.95,127.05,0.0
120,2020-09-03 12:00:00,34.95,127.05,0.0
121,2020-09-03 12:30:00,34.95,127.05,0.0
122,2020-09-03 13:00:00,34.95,127.05,0.0
123,2020-09-03 13:30:00,34.95,127.05,0.0
