,Time,Lat,Long,precipcal
0,2020-07-01 00:00:00,35.65,127.15,0.0
1,2020-07-01 00:30:00,35.65,127.15,0.0
2,2020-07-01 01:00:00,35.65,127.15,0.0
3,2020-07-01 01:30:00,35.65,127.15,0.0
4,2020-07-01 02:00:00,35.65,127.15,0.0
5,2020-07-01 02:30:00,35.65,127.15,0.0
6,2020-07-01 03:00:00,35.65,127.15,0.0
7,2020-07-01 03:30:00,35.65,127.15,0.0
8,2020-07-01 04:00:00,35.65,127.15,0.0
9,2020-07-01 04:30:00,35.65,127.15,0.0
10,2020-07-01 05:00:00,35.65,127.15,0.0
11,2020-07-01 05:30:00,35.65,127.15,0.0
12,2020-07-01 06:00:00,35.65,127.15,0.0
13,2020-07-01 06:30:00,35.65,127.15,0.0
14,2020-07-01 07:00:00,35.65,127.15,0.0
15,2020-07-01 07:30:00,35.65,127.15,0.0
16,2020-07-01 08:00:00,35.65,127.15,0.0
17,2020-07-01 08:30:00,35.65,127.15,0.0
18,2020-07-01 09:00:00,35.65,127.15,0.0
19,2020-07-01 09:30:00,35.65,127.15,0.0
20,2020-07-01 10:00:00,35.65,127.15,0.0
21,2020-07-01 10:30:00,35.65,127.15,0.0
22,2020-07-01 11:00:00,35.65,127.15,0.0
23,2020-07-01 11:30:00,35.65,127.15,0.0
24,2020-07-01 12:00:00,35.65,127.15,0.0
25,2020-07-01 12:30:00,35.65,127.15,0.0
26,2020-07-01 13:00:00,35.65,127.15,0.0
27,2020-07-01 13:30:00,35.65,127.15,0.0
28,2020-07-01 14:00:00,35.65,127.15,0.0
29,2020-07-01 14:30:00,35.65,127.15,0.0
30,2020-07-01 15:00:00,35.65,127.15,0.0
31,2020-07-01 15:30:00,35.65,127.15,0.0
32,2020-07-01 16:00:00,35.65,127.15,0.0
33,2020-07-01 16:30:00,35.65,127.15,0.0
34,2020-07-01 17:00:00,35.65,127.15,0.0
35,2020-07-01 17:30:00,35.65,127.15,0.0
36,2020-07-01 18:00:00,35.65,127.15,0.0
37,2020-07-01 18:30:00,35.65,127.15,0.0
38,2020-07-01 19:00:00,35.65,127.15,0.0
39,2020-07-01 19:30:00,35.65,127.15,0.0
40,2020-07-01 20:00:00,35.65,127.15,0.0
41,2020-07-01 20:30:00,35.65,127.15,0.0
42,2020-07-01 21:00:00,35.65,127.15,0.0
43,2020-07-01 21:30:00,35.65,127.15,0.0
44,2020-07-01 22:00:00,35.65,127.15,0.0
45,2020-07-01 22:30:00,35.65,127.15,0.0
46,2020-07-01 23:00:00,35.65,127.15,0.0
47,2020-07-01 23:30:00,35.65,127.15,0.0
48,2020-07-02 00:00:00,35.65,127.15,0.0
49,2020-07-02 00:30:00,35.65,127.15,0.0
50,2020-07-02 01:00:00,35.65,127.15,0.0
51,2020-07-02 01:30:00,35.65,127.15,0.0
52,2020-07-02 02:00:00,35.65,127.15,0.0
53,2020-07-02 02:30:00,35.65,127.15,0.0
54,2020-07-02 03:00:00,35.65,127.15,0.0
55,2020-07-02 03:30:00,35.65,127.15,0.0
56,2020-07-02 04:00:00,35.65,127.15,0.0
57,2020-07-02 04:30:00,35.65,127.15,0.0
58,2020-07-02 05:00:00,35.65,127.15,0.0
59,2020-07-02 05:30:00,35.65,127.15,0.013794594
60,2020-07-02 06:00:00,35.65,127.15,0.0
61,2020-07-02 06:30:00,35.65,127.15,0.0
62,2020-07-02 07:00:00,35.65,127.15,0.0
63,2020-07-02 07:30:00,35.65,127.15,0.0
64,2020-07-02 08:00:00,35.65,127.15,0.0
65,2020-07-02 08:30:00,35.65,127.15,0.0
66,2020-07-02 09:00:00,35.65,127.15,0.0
67,2020-07-02 09:30:00,35.65,127.15,0.0
68,2020-07-02 10:00:00,35.65,127.15,0.0
69,2020-07-02 10:30:00,35.65,127.15,1.4427482
70,2020-07-02 11:00:00,35.65,127.15,0.3869616
71,2020-07-02 11:30:00,35.65,127.15,0.0
72,2020-07-02 12:00:00,35.65,127.15,0.0
73,2020-07-02 12:30:00,35.65,127.15,0.0
74,2020-07-02 13:00:00,35.65,127.15,0.0
75,2020-07-02 13:30:00,35.65,127.15,0.0
76,2020-07-02 14:00:00,35.65,127.15,0.0
77,2020-07-02 14:30:00,35.65,127.15,0.0
78,2020-07-02 15:00:00,35.65,127.15,0.92549723
79,2020-07-02 15:30:00,35.65,127.15,0.94851625
80,2020-07-02 16:00:00,35.65,127.15,0.14312398
81,2020-07-02 16:30:00,35.65,127.15,0.0
82,2020-07-02 17:00:00,35.65,127.15,0.0
83,2020-07-02 17:30:00,35.65,127.15,0.13
84,2020-07-02 18:00:00,35.65,127.15,0.15588664
85,2020-07-02 18:30:00,35.65,127.15,0.43345827
86,2020-07-02 19:00:00,35.65,127.15,0.0
87,2020-07-02 19:30:00,35.65,127.15,0.0
88,2020-07-02 20:00:00,35.65,127.15,0.07333647
89,2020-07-02 20:30:00,35.65,127.15,0.18283781
90,2020-07-02 21:00:00,35.65,127.15,0.2389549
91,2020-07-02 21:30:00,35.65,127.15,0.3241959
92,2020-07-02 22:00:00,35.65,127.15,0.42
93,2020-07-02 22:30:00,35.65,127.15,0.50777555
94,2020-07-02 23:00:00,35.65,127.15,1.4384551
95,2020-07-02 23:30:00,35.65,127.15,0.58662695
96,2020-07-03 00:00:00,35.65,127.15,0.7823494
97,2020-07-03 00:30:00,35.65,127.15,1.0914506
98,2020-07-03 01:00:00,35.65,127.15,1.18
99,2020-07-03 01:30:00,35.65,127.15,1.0506464
100,2020-07-03 02:00:00,35.65,127.15,0.7515481
101,2020-07-03 02:30:00,35.65,127.15,0.7354836
102,2020-07-03 03:00:00,35.65,127.15,0.26228735
103,2020-07-03 03:30:00,35.65,127.15,0.24175948
104,2020-07-03 04:00:00,35.65,127.15,0.06
105,2020-07-03 04:30:00,35.65,127.15,0.0
106,2020-07-03 05:00:00,35.65,127.15,0.08721808
107,2020-07-03 05:30:00,35.65,127.15,0.14877324
108,2020-07-03 06:00:00,35.65,127.15,0.2234627
109,2020-07-03 06:30:00,35.65,127.15,0.33470076
110,2020-07-03 07:00:00,35.65,127.15,0.42963335
111,2020-07-03 07:30:00,35.65,127.15,0.53999996
112,2020-07-03 08:00:00,35.65,127.15,1.1039805
113,2020-07-03 08:30:00,35.65,127.15,1.2042781
114,2020-07-03 09:00:00,35.65,127.15,1.2393126
115,2020-07-03 09:30:00,35.65,127.15,1.62
116,2020-07-03 10:00:00,35.65,127.15,1.4798594
117,2020-07-03 10:30:00,35.65,127.15,1.7380885
118,2020-07-03 11:00:00,35.65,127.15,1.3200128
119,2020-07-03 11:30:00,35.65,127.15,1.2099999
120,2020-07-03 12:00:00,35.65,127.15,0.54382426
121,2020-07-03 12:30:00,35.65,127.15,0.0
122,2020-07-03 13:00:00,35.65,127.15,0.0
123,2020-07-03 13:30:00,35.65,127.15,0.0
124,2020-07-03 14:00:00,35.65,127.15,0.0
125,2020-07-03 14:30:00,35.65,127.15,0.0
126,2020-07-03 15:00:00,35.65,127.15,0.0
127,2020-07-03 15:30:00,35.65,127.15,0.0
128,2020-07-03 16:00:00,35.65,127.15,0.0
129,2020-07-03 16:30:00,35.65,127.15,0.0
130,2020-07-03 17:00:00,35.65,127.15,0.0
131,2020-07-03 17:30:00,35.65,127.15,0.0
132,2020-07-03 18:00:00,35.65,127.15,0.0
133,2020-07-03 18:30:00,35.65,127.15,0.0
134,2020-07-03 19:00:00,35.65,127.15,0.0
135,2020-07-03 19:30:00,35.65,127.15,0.0
136,2020-07-03 20:00:00,35.65,127.15,0.0
137,2020-07-03 20:30:00,35.65,127.15,0.0
138,2020-07-03 21:00:00,35.65,127.15,0.0
139,2020-07-03 21:30:00,35.65,127.15,0.0
140,2020-07-03 22:00:00,35.65,127.15,0.0
141,2020-07-03 22:30:00,35.65,127.15,0.0
142,2020-07-03 23:00:00,35.65,127.15,0.0
143,2020-07-03 23:30:00,35.65,127.15,0.0
144,2020-07-04 00:00:00,35.65,127.15,0.32990682
145,2020-07-04 00:30:00,35.65,127.15,0.0
146,2020-07-04 01:00:00,35.65,127.15,0.0
147,2020-07-04 01:30:00,35.65,127.15,0.0
148,2020-07-04 02:00:00,35.65,127.15,0.0
149,2020-07-04 02:30:00,35.65,127.15,0.0
150,2020-07-04 03:00:00,35.65,127.15,0.0
151,2020-07-04 03:30:00,35.65,127.15,0.0
152,2020-07-04 04:00:00,35.65,127.15,0.0
153,2020-07-04 04:30:00,35.65,127.15,0.0
154,2020-07-04 05:00:00,35.65,127.15,0.0
155,2020-07-04 05:30:00,35.65,127.15,0.0
156,2020-07-04 06:00:00,35.65,127.15,0.0
157,2020-07-04 06:30:00,35.65,127.15,0.0
158,2020-07-04 07:00:00,35.65,127.15,0.0
159,2020-07-04 07:30:00,35.65,127.15,0.0
160,2020-07-04 08:00:00,35.65,127.15,0.0
161,2020-07-04 08:30:00,35.65,127.15,0.0
162,2020-07-04 09:00:00,35.65,127.15,0.0
163,2020-07-04 09:30:00,35.65,127.15,0.0
164,2020-07-04 10:00:00,35.65,127.15,0.0
165,2020-07-04 10:30:00,35.65,127.15,0.0
166,2020-07-04 11:00:00,35.65,127.15,0.0
167,2020-07-04 11:30:00,35.65,127.15,0.0
168,2020-07-04 12:00:00,35.65,127.15,0.0
169,2020-07-04 12:30:00,35.65,127.15,0.0
170,2020-07-04 13:00:00,35.65,127.15,0.0
171,2020-07-04 13:30:00,35.65,127.15,0.0
172,2020-07-04 14:00:00,35.65,127.15,0.0
173,2020-07-04 14:30:00,35.65,127.15,0.0
174,2020-07-04 15:00:00,35.65,127.15,0.0
175,2020-07-04 15:30:00,35.65,127.15,0.0
176,2020-07-04 16:00:00,35.65,127.15,0.0
177,2020-07-04 16:30:00,35.65,127.15,0.0
178,2020-07-04 17:00:00,35.65,127.15,0.0
179,2020-07-04 17:30:00,35.65,127.15,0.0
180,2020-07-04 18:00:00,35.65,127.15,0.0
181,2020-07-04 18:30:00,35.65,127.15,0.0
182,2020-07-04 19:00:00,35.65,127.15,0.0
