,Time,Lat,Long,precipcal
0,2020-06-01 00:00:00,35.65,127.15,0.0
1,2020-06-01 00:30:00,35.65,127.15,0.0
2,2020-06-01 01:00:00,35.65,127.15,0.0
3,2020-06-01 01:30:00,35.65,127.15,0.0
4,2020-06-01 02:00:00,35.65,127.15,0.0
5,2020-06-01 02:30:00,35.65,127.15,0.0
6,2020-06-01 03:00:00,35.65,127.15,0.0
7,2020-06-01 03:30:00,35.65,127.15,0.0
8,2020-06-01 04:00:00,35.65,127.15,0.0
9,2020-06-01 04:30:00,35.65,127.15,0.0
10,2020-06-01 05:00:00,35.65,127.15,0.0
11,2020-06-01 05:30:00,35.65,127.15,0.0
12,2020-06-01 06:00:00,35.65,127.15,0.0
13,2020-06-01 06:30:00,35.65,127.15,0.0
14,2020-06-01 07:00:00,35.65,127.15,0.0
15,2020-06-01 07:30:00,35.65,127.15,0.0
16,2020-06-01 08:00:00,35.65,127.15,0.0
17,2020-06-01 08:30:00,35.65,127.15,0.0
18,2020-06-01 09:00:00,35.65,127.15,0.0
19,2020-06-01 09:30:00,35.65,127.15,0.0
20,2020-06-01 10:00:00,35.65,127.15,0.0
21,2020-06-01 10:30:00,35.65,127.15,0.0
22,2020-06-01 11:00:00,35.65,127.15,0.0
23,2020-06-01 11:30:00,35.65,127.15,0.0
24,2020-06-01 12:00:00,35.65,127.15,0.0
25,2020-06-01 12:30:00,35.65,127.15,0.0
26,2020-06-01 13:00:00,35.65,127.15,0.0
27,2020-06-01 13:30:00,35.65,127.15,0.0
28,2020-06-01 14:00:00,35.65,127.15,0.0
29,2020-06-01 14:30:00,35.65,127.15,0.0
30,2020-06-01 15:00:00,35.65,127.15,0.0
31,2020-06-01 15:30:00,35.65,127.15,0.0
32,2020-06-01 16:00:00,35.65,127.15,0.0
33,2020-06-01 16:30:00,35.65,127.15,0.0
34,2020-06-01 17:00:00,35.65,127.15,0.0
35,2020-06-01 17:30:00,35.65,127.15,0.0
36,2020-06-01 18:00:00,35.65,127.15,0.0
37,2020-06-01 18:30:00,35.65,127.15,0.0
38,2020-06-01 19:00:00,35.65,127.15,0.0
39,2020-06-01 19:30:00,35.65,127.15,0.0
40,2020-06-01 20:00:00,35.65,127.15,0.0
41,2020-06-01 20:30:00,35.65,127.15,0.0
42,2020-06-01 21:00:00,35.65,127.15,0.0326623
43,2020-06-01 21:30:00,35.65,127.15,0.0020876832
44,2020-06-01 22:00:00,35.65,127.15,0.006549868
45,2020-06-01 22:30:00,35.65,127.15,0.0
46,2020-06-01 23:00:00,35.65,127.15,0.0
47,2020-06-01 23:30:00,35.65,127.15,0.0
48,2020-06-02 00:00:00,35.65,127.15,0.0
49,2020-06-02 00:30:00,35.65,127.15,0.0
50,2020-06-02 01:00:00,35.65,127.15,0.0
51,2020-06-02 01:30:00,35.65,127.15,0.0
52,2020-06-02 02:00:00,35.65,127.15,0.0
53,2020-06-02 02:30:00,35.65,127.15,0.024512056
54,2020-06-02 03:00:00,35.65,127.15,0.16507763
55,2020-06-02 03:30:00,35.65,127.15,0.0002084966
56,2020-06-02 04:00:00,35.65,127.15,0.0
57,2020-06-02 04:30:00,35.65,127.15,0.0
58,2020-06-02 05:00:00,35.65,127.15,0.0
59,2020-06-02 05:30:00,35.65,127.15,0.0
60,2020-06-02 06:00:00,35.65,127.15,0.001981349
61,2020-06-02 06:30:00,35.65,127.15,0.0
62,2020-06-02 07:00:00,35.65,127.15,0.0065608937
63,2020-06-02 07:30:00,35.65,127.15,0.08
64,2020-06-02 08:00:00,35.65,127.15,0.03284805
65,2020-06-02 08:30:00,35.65,127.15,0.0
66,2020-06-02 09:00:00,35.65,127.15,0.0
67,2020-06-02 09:30:00,35.65,127.15,0.0
68,2020-06-02 10:00:00,35.65,127.15,0.0
69,2020-06-02 10:30:00,35.65,127.15,0.0
70,2020-06-02 11:00:00,35.65,127.15,0.0
71,2020-06-02 11:30:00,35.65,127.15,0.0
72,2020-06-02 12:00:00,35.65,127.15,0.0
73,2020-06-02 12:30:00,35.65,127.15,0.0
74,2020-06-02 13:00:00,35.65,127.15,0.0
75,2020-06-02 13:30:00,35.65,127.15,0.0
76,2020-06-02 14:00:00,35.65,127.15,0.0
77,2020-06-02 14:30:00,35.65,127.15,0.0
78,2020-06-02 15:00:00,35.65,127.15,0.0
79,2020-06-02 15:30:00,35.65,127.15,0.0
80,2020-06-02 16:00:00,35.65,127.15,0.0
81,2020-06-02 16:30:00,35.65,127.15,0.0
82,2020-06-02 17:00:00,35.65,127.15,0.0
83,2020-06-02 17:30:00,35.65,127.15,0.0
84,2020-06-02 18:00:00,35.65,127.15,0.0
85,2020-06-02 18:30:00,35.65,127.15,0.0
86,2020-06-02 19:00:00,35.65,127.15,0.0
87,2020-06-02 19:30:00,35.65,127.15,0.0
88,2020-06-02 20:00:00,35.65,127.15,0.0
89,2020-06-02 20:30:00,35.65,127.15,0.0
90,2020-06-02 21:00:00,35.65,127.15,0.0
91,2020-06-02 21:30:00,35.65,127.15,0.0
92,2020-06-02 22:00:00,35.65,127.15,0.0
93,2020-06-02 22:30:00,35.65,127.15,0.0
94,2020-06-02 23:00:00,35.65,127.15,0.0
95,2020-06-02 23:30:00,35.65,127.15,0.0
96,2020-06-03 00:00:00,35.65,127.15,0.0
97,2020-06-03 00:30:00,35.65,127.15,0.0
98,2020-06-03 01:00:00,35.65,127.15,0.0
99,2020-06-03 01:30:00,35.65,127.15,0.0
100,2020-06-03 02:00:00,35.65,127.15,0.0
101,2020-06-03 02:30:00,35.65,127.15,0.0
102,2020-06-03 03:00:00,35.65,127.15,0.0
103,2020-06-03 03:30:00,35.65,127.15,0.0
104,2020-06-03 04:00:00,35.65,127.15,0.0
105,2020-06-03 04:30:00,35.65,127.15,0.0
106,2020-06-03 05:00:00,35.65,127.15,0.0
107,2020-06-03 05:30:00,35.65,127.15,0.0
108,2020-06-03 06:00:00,35.65,127.15,0.0
109,2020-06-03 06:30:00,35.65,127.15,0.0
110,2020-06-03 07:00:00,35.65,127.15,0.0
111,2020-06-03 07:30:00,35.65,127.15,0.0
112,2020-06-03 08:00:00,35.65,127.15,0.0
113,2020-06-03 08:30:00,35.65,127.15,0.0
114,2020-06-03 09:00:00,35.65,127.15,0.0
115,2020-06-03 09:30:00,35.65,127.15,0.0
116,2020-06-03 10:00:00,35.65,127.15,0.0
117,2020-06-03 10:30:00,35.65,127.15,0.0
118,2020-06-03 11:00:00,35.65,127.15,0.0
119,2020-06-03 11:30:00,35.65,127.15,0.0
120,2020-06-03 12:00:00,35.65,127.15,0.0
121,2020-06-03 12:30:00,35.65,127.15,0.0
122,2020-06-03 13:00:00,35.65,127.15,0.0
123,2020-06-03 13:30:00,35.65,127.15,0.0
124,2020-06-03 14:00:00,35.65,127.15,0.0
125,2020-06-03 14:30:00,35.65,127.15,0.0
126,2020-06-03 15:00:00,35.65,127.15,0.0
127,2020-06-03 15:30:00,35.65,127.15,0.0
128,2020-06-03 16:00:00,35.65,127.15,0.0
129,2020-06-03 16:30:00,35.65,127.15,0.0
130,2020-06-03 17:00:00,35.65,127.15,0.0
131,2020-06-03 17:30:00,35.65,127.15,0.0
132,2020-06-03 18:00:00,35.65,127.15,0.0
133,2020-06-03 18:30:00,35.65,127.15,0.0
134,2020-06-03 19:00:00,35.65,127.15,0.0
135,2020-06-03 19:30:00,35.65,127.15,0.0
136,2020-06-03 20:00:00,35.65,127.15,0.0
137,2020-06-03 20:30:00,35.65,127.15,0.0
138,2020-06-03 21:00:00,35.65,127.15,0.0
139,2020-06-03 21:30:00,35.65,127.15,0.0
140,2020-06-03 22:00:00,35.65,127.15,0.0
141,2020-06-03 22:30:00,35.65,127.15,0.0
142,2020-06-03 23:00:00,35.65,127.15,0.0
143,2020-06-03 23:30:00,35.65,127.15,0.0
144,2020-06-04 00:00:00,35.65,127.15,0.0
145,2020-06-04 00:30:00,35.65,127.15,0.0
146,2020-06-04 01:00:00,35.65,127.15,0.0
147,2020-06-04 01:30:00,35.65,127.15,0.0
148,2020-06-04 02:00:00,35.65,127.15,0.0
149,2020-06-04 02:30:00,35.65,127.15,0.0
150,2020-06-04 03:00:00,35.65,127.15,0.0
151,2020-06-04 03:30:00,35.65,127.15,0.0
152,2020-06-04 04:00:00,35.65,127.15,0.0
153,2020-06-04 04:30:00,35.65,127.15,0.0
154,2020-06-04 05:00:00,35.65,127.15,0.0
155,2020-06-04 05:30:00,35.65,127.15,0.0
156,2020-06-04 06:00:00,35.65,127.15,0.0
157,2020-06-04 06:30:00,35.65,127.15,0.0
158,2020-06-04 07:00:00,35.65,127.15,0.0
159,2020-06-04 07:30:00,35.65,127.15,0.0
160,2020-06-04 08:00:00,35.65,127.15,0.0
161,2020-06-04 08:30:00,35.65,127.15,0.0
162,2020-06-04 09:00:00,35.65,127.15,0.0
163,2020-06-04 09:30:00,35.65,127.15,0.0
164,2020-06-04 10:00:00,35.65,127.15,0.0
165,2020-06-04 10:30:00,35.65,127.15,0.0
166,2020-06-04 11:00:00,35.65,127.15,0.0
167,2020-06-04 11:30:00,35.65,127.15,0.0
168,2020-06-04 12:00:00,35.65,127.15,0.0
169,2020-06-04 12:30:00,35.65,127.15,0.0
170,2020-06-04 13:00:00,35.65,127.15,0.0
171,2020-06-04 13:30:00,35.65,127.15,0.0
172,2020-06-04 14:00:00,35.65,127.15,0.0
173,2020-06-04 14:30:00,35.65,127.15,0.0
174,2020-06-04 15:00:00,35.65,127.15,0.0
175,2020-06-04 15:30:00,35.65,127.15,0.0
176,2020-06-04 16:00:00,35.65,127.15,0.0
177,2020-06-04 16:30:00,35.65,127.15,0.0
178,2020-06-04 17:00:00,35.65,127.15,0.0
179,2020-06-04 17:30:00,35.65,127.15,0.0
180,2020-06-04 18:00:00,35.65,127.15,0.0
181,2020-06-04 18:30:00,35.65,127.15,0.0
182,2020-06-04 19:00:00,35.65,127.15,0.0
183,2020-06-04 19:30:00,35.65,127.15,0.0
184,2020-06-04 20:00:00,35.65,127.15,0.0
185,2020-06-04 20:30:00,35.65,127.15,0.0
186,2020-06-04 21:00:00,35.65,127.15,0.0
187,2020-06-04 21:30:00,35.65,127.15,0.0
188,2020-06-04 22:00:00,35.65,127.15,0.0
189,2020-06-04 22:30:00,35.65,127.15,0.0
190,2020-06-04 23:00:00,35.65,127.15,0.0
191,2020-06-04 23:30:00,35.65,127.15,0.0
192,2020-06-05 00:00:00,35.65,127.15,0.0
193,2020-06-05 00:30:00,35.65,127.15,0.0
194,2020-06-05 01:00:00,35.65,127.15,0.0
195,2020-06-05 01:30:00,35.65,127.15,0.0
196,2020-06-05 02:00:00,35.65,127.15,0.0
197,2020-06-05 02:30:00,35.65,127.15,0.0
198,2020-06-05 03:00:00,35.65,127.15,0.0
199,2020-06-05 03:30:00,35.65,127.15,0.0
200,2020-06-05 04:00:00,35.65,127.15,0.0
201,2020-06-05 04:30:00,35.65,127.15,0.0
202,2020-06-05 05:00:00,35.65,127.15,0.0
203,2020-06-05 05:30:00,35.65,127.15,0.0
204,2020-06-05 06:00:00,35.65,127.15,0.0
205,2020-06-05 06:30:00,35.65,127.15,0.0
206,2020-06-05 07:00:00,35.65,127.15,0.0
207,2020-06-05 07:30:00,35.65,127.15,0.0
208,2020-06-05 08:00:00,35.65,127.15,0.0
209,2020-06-05 08:30:00,35.65,127.15,0.0
210,2020-06-05 09:00:00,35.65,127.15,0.0
211,2020-06-05 09:30:00,35.65,127.15,0.0
212,2020-06-05 10:00:00,35.65,127.15,0.0
213,2020-06-05 10:30:00,35.65,127.15,0.0009884192
214,2020-06-05 11:00:00,35.65,127.15,0.00052812765
215,2020-06-05 11:30:00,35.65,127.15,0.0
216,2020-06-05 12:00:00,35.65,127.15,0.0
217,2020-06-05 12:30:00,35.65,127.15,0.0
218,2020-06-05 13:00:00,35.65,127.15,0.9003433
219,2020-06-05 13:30:00,35.65,127.15,0.9738238
220,2020-06-05 14:00:00,35.65,127.15,0.40572873
221,2020-06-05 14:30:00,35.65,127.15,0.0002468065
222,2020-06-05 15:00:00,35.65,127.15,0.26970392
223,2020-06-05 15:30:00,35.65,127.15,0.0
224,2020-06-05 16:00:00,35.65,127.15,0.0
225,2020-06-05 16:30:00,35.65,127.15,0.31294224
226,2020-06-05 17:00:00,35.65,127.15,0.0
227,2020-06-05 17:30:00,35.65,127.15,0.0
228,2020-06-05 18:00:00,35.65,127.15,0.0
229,2020-06-05 18:30:00,35.65,127.15,0.28091812
230,2020-06-05 19:00:00,35.65,127.15,1.4235158
231,2020-06-05 19:30:00,35.65,127.15,1.3288031
232,2020-06-05 20:00:00,35.65,127.15,2.0371733
233,2020-06-05 20:30:00,35.65,127.15,0.0
234,2020-06-05 21:00:00,35.65,127.15,0.0
235,2020-06-05 21:30:00,35.65,127.15,0.0
236,2020-06-05 22:00:00,35.65,127.15,0.0
237,2020-06-05 22:30:00,35.65,127.15,0.0
238,2020-06-05 23:00:00,35.65,127.15,0.0
239,2020-06-05 23:30:00,35.65,127.15,0.0
240,2020-06-06 00:00:00,35.65,127.15,0.0
241,2020-06-06 00:30:00,35.65,127.15,0.0
242,2020-06-06 01:00:00,35.65,127.15,0.0
243,2020-06-06 01:30:00,35.65,127.15,0.0
244,2020-06-06 02:00:00,35.65,127.15,0.0
245,2020-06-06 02:30:00,35.65,127.15,0.0
246,2020-06-06 03:00:00,35.65,127.15,0.0
247,2020-06-06 03:30:00,35.65,127.15,0.0
248,2020-06-06 04:00:00,35.65,127.15,0.0
249,2020-06-06 04:30:00,35.65,127.15,0.0
250,2020-06-06 05:00:00,35.65,127.15,0.0
251,2020-06-06 05:30:00,35.65,127.15,0.0
252,2020-06-06 06:00:00,35.65,127.15,0.0004942096
253,2020-06-06 06:30:00,35.65,127.15,0.0004225021
254,2020-06-06 07:00:00,35.65,127.15,0.0
255,2020-06-06 07:30:00,35.65,127.15,0.0
256,2020-06-06 08:00:00,35.65,127.15,0.0
257,2020-06-06 08:30:00,35.65,127.15,0.0
258,2020-06-06 09:00:00,35.65,127.15,0.0
259,2020-06-06 09:30:00,35.65,127.15,0.0
260,2020-06-06 10:00:00,35.65,127.15,0.0
261,2020-06-06 10:30:00,35.65,127.15,0.0
262,2020-06-06 11:00:00,35.65,127.15,0.0
263,2020-06-06 11:30:00,35.65,127.15,0.0
264,2020-06-06 12:00:00,35.65,127.15,0.0
265,2020-06-06 12:30:00,35.65,127.15,0.0
266,2020-06-06 13:00:00,35.65,127.15,0.0
267,2020-06-06 13:30:00,35.65,127.15,0.0
268,2020-06-06 14:00:00,35.65,127.15,0.0
269,2020-06-06 14:30:00,35.65,127.15,0.0
270,2020-06-06 15:00:00,35.65,127.15,0.0
271,2020-06-06 15:30:00,35.65,127.15,0.0
272,2020-06-06 16:00:00,35.65,127.15,0.0
